 time                   v(gate)                v(gfet,source)         i(vfet)                i(Lload)               v(dfet,source)         i(vig)                 v(fault_n)             v(tripped)            
 3.428000000000000e-08  2.094510392382232e-09  2.141073537388266e-09  3.236429457764700e-10  3.243381743733842e-10  4.999999998370453e+00 -5.777912924585099e-12  3.299999743125419e+00  4.583660621567710e-08 
 3.528000000000000e-08  2.091168128416643e-09  2.136762041042033e-09  3.249901459057014e-10  3.243512056161357e-10  4.999999998364536e+00 -5.658640846476978e-12  3.299999743125419e+00  4.583660680461572e-08 
 3.628000000000000e-08  2.094862276702525e-09  2.141531683676645e-09  3.236463874678464e-10  3.243273288822124e-10  4.999999998371363e+00 -5.790199103603705e-12  3.299999743125418e+00  4.583660642969861e-08 
 3.728000000000001e-08  2.091019533738414e-09  2.136563479797472e-09  3.250294478007731e-10  3.243368559835424e-10  4.999999998364705e+00 -5.653274072828229e-12  3.299999743125417e+00  4.583660653204730e-08 
 3.828000000000001e-08  2.094838608135419e-09  2.141514100311050e-09  3.236074741508332e-10  3.243112306483553e-10  4.999999998371546e+00 -5.789437993678620e-12  3.299999743125416e+00  4.583660650277384e-08 
 3.928000000000001e-08  2.091151233077349e-09  2.136740785801165e-09  3.249966407103955e-10  3.243187385315593e-10  4.999999998365009e+00 -5.657919228616026e-12  3.299999743125416e+00  4.583660624018007e-08 
 4.028000000000001e-08  2.094847409254974e-09  2.141524408144001e-09  3.236180212695672e-10  3.242923429791489e-10  4.999999998371653e+00 -5.789696006690617e-12  3.299999743125416e+00  4.583660685817531e-08 
 4.128000000000002e-08  2.091134247532433e-09  2.136721760976652e-09  3.249817637218655e-10  3.243001006625335e-10  4.999999998365031e+00 -5.657319095608501e-12  3.299999743125416e+00  4.583660656023655e-08 
 4.228000000000002e-08  2.094887762392472e-09  2.141580186008391e-09  3.235804402201836e-10  3.242740104214548e-10  4.999999998371713e+00 -5.791124117792215e-12  3.299999743125416e+00  4.583660603700059e-08 
 4.328000000000002e-08  2.091159852918301e-09  2.136755594158268e-09  3.249676083783015e-10  3.242822815829882e-10  4.999999998365057e+00 -5.658206921662495e-12  3.299999743125417e+00  4.583660675018877e-08 
 4.428000000000002e-08  2.094892132160908e-09  2.141586722542912e-09  3.235656187428049e-10  3.242570101313902e-10  4.999999998371702e+00 -5.791271867443271e-12  3.299999743125418e+00  4.583660675300770e-08 
 4.528000000000003e-08  2.091174544291419e-09  2.136776284545135e-09  3.249581714825922e-10  3.242661555935555e-10  4.999999998365048e+00 -5.658725631086867e-12  3.299999743125418e+00  4.583660589106697e-08 
 4.628000000000003e-08  2.094910952175899e-09  2.141612144146967e-09  3.235495760200990e-10  3.242417792592711e-10  4.999999998371687e+00 -5.791925939508877e-12  3.299999743125419e+00  4.583660691477066e-08 
 4.728000000000003e-08  2.091186983993465e-09  2.136793054180713e-09  3.249407409811056e-10  3.242518684110074e-10  4.999999998365023e+00 -5.659156276189778e-12  3.299999743125419e+00  4.583660593443506e-08 
 4.828000000000003e-08  2.094922872328264e-09  2.141628333200248e-09  3.235470225071424e-10  3.242284357662939e-10  4.999999998371660e+00 -5.792338505540562e-12  3.299999743125419e+00  4.583660655243030e-08 
 4.928000000000003e-08  2.091200959793149e-09  2.136811869852081e-09  3.249230329238628e-10  3.242394339131316e-10  4.999999998364997e+00 -5.659642595074246e-12  3.299999743125419e+00  4.583660629092073e-08 
 5.028000000000004e-08  2.094933804555610e-09  2.141643255202204e-09  3.235303136506218e-10  3.242168547523683e-10  4.999999998371634e+00 -5.792725294665596e-12  3.299999743125419e+00  4.583660665803159e-08 
 5.128000000000004e-08  2.091212864333003e-09  2.136828056048563e-09  3.249077118461230e-10  3.242286647497927e-10  4.999999998364971e+00 -5.660063943143528e-12  3.299999743125420e+00  4.583660657042805e-08 
 5.228000000000004e-08  2.094946712632995e-09  2.141660545236756e-09  3.235154366620918e-10  3.242068558062527e-10  4.999999998371609e+00 -5.793175292777286e-12  3.299999743125420e+00  4.583660651513374e-08 
 5.328000000000004e-08  2.091223779213114e-09  2.136842793488381e-09  3.249116531378604e-10  3.242193735708554e-10  4.999999998364949e+00 -5.660445717833515e-12  3.299999743125420e+00  4.583660676103080e-08 
 5.428000000000005e-08  2.094957866904945e-09  2.141675604659083e-09  3.235215983998785e-10  3.241982515778119e-10  4.999999998371585e+00 -5.793561377170908e-12  3.299999743125419e+00  4.583660643078281e-08 
 5.528000000000005e-08  2.091235554516069e-09  2.136858461322968e-09  3.248988300619260e-10  3.242114146595476e-10  4.999999998364927e+00 -5.660845951065488e-12  3.299999743125419e+00  4.583660622218232e-08 
 5.628000000000005e-08  2.094967082623411e-09  2.141688088764042e-09  3.235097190135150e-10  3.241908755335920e-10  4.999999998371566e+00 -5.793882951535267e-12  3.299999743125418e+00  4.583660649453390e-08 
 5.728000000000005e-08  2.091245698311595e-09  2.136872310297083e-09  3.248889490770068e-10  3.242045798490523e-10  4.999999998364908e+00 -5.661209944839846e-12  3.299999743125418e+00  4.583660650190648e-08 
 5.828000000000006e-08  2.094978170975870e-09  2.141702856304192e-09  3.235002821178057e-10  3.241845750179273e-10  4.999999998371544e+00 -5.794265322536449e-12  3.299999743125419e+00  4.583660680895253e-08 
 5.928000000000006e-08  2.091255795269586e-09  2.136885736278205e-09  3.248786240028778e-10  3.241987858726425e-10  4.999999998364888e+00 -5.661559600040472e-12  3.299999743125418e+00  4.583660659059421e-08 
 6.028000000000006e-08  2.094987449144381e-09  2.141715397415894e-09  3.234911782890038e-10  3.241792528863030e-10  4.999999998371527e+00 -5.794595489203025e-12  3.299999743125417e+00  4.583660647068145e-08 
 6.128000000000006e-08  2.091265567834288e-09  2.136898966577891e-09  3.248699642632857e-10  3.241938661968646e-10  4.999999998364876e+00 -5.661905108167789e-12  3.299999743125416e+00  4.583660611961679e-08 
 6.228000000000005e-08  2.094996323989684e-09  2.141727382701661e-09  3.234856271738806e-10  3.241747009719020e-10  4.999999998371515e+00 -5.794902209997621e-12  3.299999743125416e+00  4.583660676211500e-08 
 6.328000000000005e-08  2.091274194614134e-09  2.136910621682901e-09  3.248640245701040e-10  3.241896681660528e-10  4.999999998364863e+00 -5.662203643235983e-12  3.299999743125417e+00  4.583660651925371e-08 
 6.428000000000004e-08  2.095006538041511e-09  2.141741054511647e-09  3.234786327688255e-10  3.241707874357402e-10  4.999999998371509e+00 -5.795255172014874e-12  3.299999743125417e+00  4.583660647219934e-08 
 6.528000000000004e-08  2.091280881105773e-09  2.136919711827223e-09  3.248609714567863e-10  3.241860460634349e-10  4.999999998364851e+00 -5.662431705162965e-12  3.299999743125418e+00  4.583660629373966e-08 
 6.628000000000003e-08  2.095014499554904e-09  2.141751953722993e-09  3.234899015325254e-10  3.241674498277725e-10  4.999999998371497e+00 -5.795541862174333e-12  3.299999743125417e+00  4.583660627335666e-08 
 6.728000000000003e-08  2.091291390927952e-09  2.136933678799432e-09  3.248560309643267e-10  3.241829651945416e-10  4.999999998364841e+00 -5.662799873115687e-12  3.299999743125417e+00  4.583660737447239e-08 
 6.828000000000003e-08  2.095021876466485e-09  2.141761871427171e-09  3.234854606404269e-10  3.241646187590597e-10  4.999999998371487e+00 -5.795798953614484e-12  3.299999743125417e+00  4.583660626403252e-08 
 6.928000000000002e-08  2.091299071416142e-09  2.136944108511532e-09  3.248513680276233e-10  3.241803839260093e-10  4.999999998364830e+00 -5.663067481316911e-12  3.299999743125416e+00  4.583660643186702e-08 
 7.028000000000002e-08  2.095031626479782e-09  2.141774827066331e-09  3.234805201479674e-10  3.241622525962384e-10  4.999999998371479e+00 -5.796141317555500e-12  3.299999743125416e+00  4.583660632084471e-08 
 7.128000000000001e-08  2.091305662497989e-09  2.136952980285670e-09  3.248489810481203e-10  3.241782259300052e-10  4.999999998364821e+00 -5.663301262410353e-12  3.299999743125416e+00  4.583660651903687e-08 
 7.228000000000001e-08  2.095038777877312e-09  2.141784532743723e-09  3.234761902781713e-10  3.241602611336880e-10  4.999999998371473e+00 -5.796381685177140e-12  3.299999743125416e+00  4.583660662312028e-08 
 7.328000000000001e-08  2.091314827042112e-09  2.136965359958800e-09  3.248457058901977e-10  3.241763593675451e-10  4.999999998364820e+00 -5.663617334448687e-12  3.299999743125416e+00  4.583660669749655e-08 
 7.428000000000000e-08  2.095045583197508e-09  2.141793806802391e-09  3.234761347670201e-10  3.241585472268937e-10  4.999999998371466e+00 -5.796623435156550e-12  3.299999743125416e+00  4.583660577982783e-08 
 7.528000000000000e-08  2.091322638501925e-09  2.136975818538042e-09  3.248418201096115e-10  3.241747842386289e-10  4.999999998364814e+00 -5.663892261014575e-12  3.299999743125416e+00  4.583660679160530e-08 
 7.627999999999999e-08  2.095052030297306e-09  2.141802495539615e-09  3.234735257429122e-10  3.241571108758556e-10  4.999999998371460e+00 -5.796851984974510e-12  3.299999743125417e+00  4.583660626468304e-08 
 7.727999999999999e-08  2.091329371831097e-09  2.136984934235531e-09  3.248387669962938e-10  3.241734727876810e-10  4.999999998364808e+00 -5.664131544434042e-12  3.299999743125418e+00  4.583660684689961e-08 
 7.827999999999998e-08  2.095060152272621e-09  2.141813218800628e-09  3.234708612076531e-10  3.241558826916346e-10  4.999999998371459e+00 -5.797127751797082e-12  3.299999743125418e+00  4.583660614758921e-08 
 7.927999999999998e-08  2.091334106758824e-09  2.136991400491229e-09  3.248392665966549e-10  3.241723348090808e-10  4.999999998364805e+00 -5.664291897935353e-12  3.299999743125419e+00  4.583660682998605e-08 
 8.027999999999998e-08  2.095066081557462e-09  2.141821424833422e-09  3.234685297393014e-10  3.241548349186552e-10  4.999999998371456e+00 -5.797335566248493e-12  3.299999743125419e+00  4.583660634014351e-08 
 8.127999999999997e-08  2.091342100364602e-09  2.137002081094765e-09  3.248371016617568e-10  3.241713703028282e-10  4.999999998364803e+00 -5.664569860267324e-12  3.299999743125419e+00  4.583660653226414e-08 
 8.227999999999997e-08  2.095072068955539e-09  2.141829484655117e-09  3.234677525831842e-10  3.241539328624476e-10  4.999999998371455e+00 -5.797551620636415e-12  3.299999743125420e+00  4.583660635293710e-08 
 8.327999999999996e-08  2.091347047795955e-09  2.137008737914270e-09  3.248362689944884e-10  3.241705237577719e-10  4.999999998364802e+00 -5.664739212646666e-12  3.299999743125420e+00  4.583660639977463e-08 
 8.427999999999996e-08  2.095076985161870e-09  2.141836165256357e-09  3.234668644047645e-10  3.241531487674365e-10  4.999999998371452e+00 -5.797719509342825e-12  3.299999743125420e+00  4.583660688831613e-08 
 8.527999999999995e-08  2.091353115858674e-09  2.137016971726259e-09  3.248347701934051e-10  3.241698021128059e-10  4.999999998364799e+00 -5.664957191493444e-12  3.299999743125418e+00  4.583660563909839e-08 
 8.627999999999995e-08  2.095082539746440e-09  2.141843553459967e-09  3.234654766259837e-10  3.241525034503034e-10  4.999999998371446e+00 -5.797915316255176e-12  3.299999743125418e+00  4.583660746879797e-08 
 8.727999999999995e-08  2.091357746702993e-09  2.137023196032930e-09  3.248326052585071e-10  3.241692192457180e-10  4.999999998364795e+00 -5.665118358146384e-12  3.299999743125419e+00  4.583660602745961e-08 
 8.827999999999994e-08  2.095088047493476e-09  2.141850940566729e-09  3.234644774252615e-10  3.241519691554728e-10  4.999999998371446e+00 -5.798098844577923e-12  3.299999743125419e+00  4.583660608860861e-08 
 8.927999999999994e-08  2.091363227561815e-09  2.137030517521252e-09  3.248326052585071e-10  3.241687265842508e-10  4.999999998364794e+00 -5.665303919348205e-12  3.299999743125418e+00  4.583660733739267e-08 
 9.027999999999993e-08  2.095092902984486e-09  2.141857543320367e-09  3.234638112914467e-10  3.241515111884752e-10  4.999999998371445e+00 -5.798277060310025e-12  3.299999743125417e+00  4.583660633992667e-08 
 9.127999999999993e-08  2.091368015398609e-09  2.137036990663758e-09  3.248319391246923e-10  3.241682963728287e-10  4.999999998364794e+00 -5.665475196186404e-12  3.299999743125418e+00  4.583660612221888e-08 
 9.227999999999992e-08  2.095096518148210e-09  2.141862415327382e-09  3.234638112914467e-10  3.241511087326288e-10  4.999999998371444e+00 -5.798393286782916e-12  3.299999743125418e+00  4.583660716977501e-08 
 9.327999999999992e-08  2.091372830990978e-09  2.137043564679252e-09  3.248309399239702e-10  3.241679077947701e-10  4.999999998364795e+00 -5.665647313281286e-12  3.299999743125418e+00  4.583660592142463e-08 
 9.427999999999992e-08  2.095101303382918e-09  2.141868915622826e-09  3.234638112914467e-10  3.241507270934640e-10  4.999999998371446e+00 -5.798569740686488e-12  3.299999743125417e+00  4.583660673175734e-08 
 9.527999999999991e-08  2.091376442685255e-09  2.137048380527055e-09  3.248313285020288e-10  3.241675400333932e-10  4.999999998364795e+00 -5.665766168944444e-12  3.299999743125418e+00  4.583660659840047e-08 
 9.627999999999991e-08  2.095105421616450e-09  2.141874480897048e-09  3.234632006687832e-10  3.241503801487688e-10  4.999999998371445e+00 -5.798712855373256e-12  3.299999743125418e+00  4.583660605521518e-08 
 9.727999999999990e-08  2.091380893118333e-09  2.137054370954256e-09  3.248306068570628e-10  3.241672139053797e-10  4.999999998364794e+00 -5.665921345380381e-12  3.299999743125418e+00  4.583660721227574e-08 
 9.827999999999990e-08  2.095109323009547e-09  2.141879639499689e-09  3.234628120907246e-10  3.241500817763310e-10  4.999999998371443e+00 -5.798840140708306e-12  3.299999743125418e+00  4.583660580237923e-08 
 9.927999999999989e-08  2.091384323534007e-09  2.137059092112783e-09  3.248299962343992e-10  3.241669641051992e-10  4.999999998364791e+00 -5.666045459424077e-12  3.299999743125417e+00  4.583660691216858e-08 
 1.002799999999999e-07  2.095114825552413e-09  2.141887050276250e-09  3.234613132896413e-10  3.241498597317261e-10  4.999999998371443e+00 -5.799034863418484e-12  3.299999743125416e+00  4.583660639261890e-08 
 1.012799999999999e-07  2.091388861570620e-09  2.137065142896692e-09  3.248304958347603e-10  3.241667559383821e-10  4.999999998364791e+00 -5.666203319260391e-12  3.299999743125415e+00  4.583660667754723e-08 
 1.022799999999999e-07  2.095117388606349e-09  2.141890739680906e-09  3.234612022673389e-10  3.241496654426967e-10  4.999999998371442e+00 -5.799132224773573e-12  3.299999743125415e+00  4.583660635098553e-08 
 1.032799999999999e-07  2.091393293789101e-09  2.137071257956381e-09  3.248298852120968e-10  3.241665755271406e-10  4.999999998364791e+00 -5.666362236193823e-12  3.299999743125415e+00  4.583660646309204e-08 
 1.042799999999999e-07  2.095122247566805e-09  2.141897137518386e-09  3.234610357338852e-10  3.241494919703491e-10  4.999999998371443e+00 -5.799296887978519e-12  3.299999743125414e+00  4.583660674888773e-08 
 1.052799999999999e-07  2.091396025978576e-09  2.137074904374837e-09  3.248301627678529e-10  3.241664089936869e-10  4.999999998364791e+00 -5.666452767075225e-12  3.299999743125412e+00  4.583660669662919e-08 
 1.062799999999999e-07  2.095124971082662e-09  2.141900976210718e-09  3.234608136892803e-10  3.241493323757894e-10  4.999999998371443e+00 -5.799396444843008e-12  3.299999743125412e+00  4.583660621372554e-08 
 1.072799999999999e-07  2.091399597774213e-09  2.137079674743363e-09  3.248298852120968e-10  3.241662424602332e-10  4.999999998364792e+00 -5.666572977991099e-12  3.299999743125411e+00  4.583660695683771e-08 
 1.082799999999999e-07  2.095128748443031e-09  2.141905865648429e-09  3.234609802227340e-10  3.241491658423357e-10  4.999999998371443e+00 -5.799523269392134e-12  3.299999743125411e+00  4.583660607212874e-08 
 1.092799999999999e-07  2.091401911027968e-09  2.137082842314369e-09  3.248297741897943e-10  3.241660967434612e-10  4.999999998364790e+00 -5.666657789706042e-12  3.299999743125410e+00  4.583660683497338e-08 
 1.102799999999998e-07  2.095131334048372e-09  2.141909508408598e-09  3.234600920443143e-10  3.241490478811393e-10  4.999999998371441e+00 -5.799613203962342e-12  3.299999743125412e+00  4.583660630631640e-08 
 1.112799999999998e-07  2.091405908698218e-09  2.137088302964414e-09  3.248291080559795e-10  3.241659857211587e-10  4.999999998364791e+00 -5.666805945932912e-12  3.299999743125412e+00  4.583660714982569e-08 
 1.122799999999998e-07  2.095134767933493e-09  2.141914071841155e-09  3.234607026669778e-10  3.241489229810490e-10  4.999999998371443e+00 -5.799739079834568e-12  3.299999743125414e+00  4.583660605434782e-08 
 1.132799999999998e-07  2.091407576634841e-09  2.137090535735972e-09  3.248296076563406e-10  3.241658608210685e-10  4.999999998364791e+00 -5.666859586835396e-12  3.299999743125414e+00  4.583660662008451e-08 
 1.142799999999998e-07  2.095136588525781e-09  2.141916655487714e-09  3.234602585777679e-10  3.241488050198527e-10  4.999999998371443e+00 -5.799803345918342e-12  3.299999743125415e+00  4.583660599211462e-08 
 1.152799999999998e-07  2.091411080776262e-09  2.137095213218352e-09  3.248293856117357e-10  3.241657428598721e-10  4.999999998364792e+00 -5.666980610902900e-12  3.299999743125414e+00  4.583660682890185e-08 
 1.162799999999998e-07  2.095139504595944e-09  2.141920498512320e-09  3.234606471558266e-10  3.241487009364441e-10  4.999999998371441e+00 -5.799901818580658e-12  3.299999743125414e+00  4.583660647393406e-08 
 1.172799999999998e-07  2.091413409642529e-09  2.137098311837617e-09  3.248285529444672e-10  3.241656734709331e-10  4.999999998364788e+00 -5.667054011389977e-12  3.299999743125414e+00  4.583660631867631e-08 
 1.182799999999998e-07  2.095142496126579e-09  2.141924526790510e-09  3.234594814216507e-10  3.241486731808685e-10  4.999999998371439e+00 -5.800007203031823e-12  3.299999743125413e+00  4.583660623627694e-08 
 1.192799999999998e-07  2.091416769801901e-09  2.137102811738268e-09  3.248280533441061e-10  3.241656595931453e-10  4.999999998364788e+00 -5.667177962803346e-12  3.299999743125413e+00  4.583660663157706e-08 
 1.202799999999998e-07  2.095145076527749e-09  2.141927846917264e-09  3.234602030666167e-10  3.241486662419746e-10  4.999999998371437e+00 -5.800089819237367e-12  3.299999743125413e+00  4.583660631585738e-08 
 1.212799999999998e-07  2.091418926930544e-09  2.137105721925209e-09  3.248272761879889e-10  3.241656526542513e-10  4.999999998364788e+00 -5.667250712769120e-12  3.299999743125415e+00  4.583660692886529e-08 
 1.222799999999998e-07  2.095146885844335e-09  2.141930509963887e-09  3.234604806223729e-10  3.241486523641868e-10  4.999999998371439e+00 -5.800157256612495e-12  3.299999743125415e+00  4.583660636768225e-08 
 1.232799999999998e-07  2.091421874225730e-09  2.137109771530660e-09  3.248279423218037e-10  3.241656387764635e-10  4.999999998364789e+00 -5.667351245415564e-12  3.299999743125415e+00  4.583660710559025e-08 
 1.242799999999998e-07  2.095150278963454e-09  2.141934939839417e-09  3.234603140889192e-10  3.241486315475051e-10  4.999999998371440e+00 -5.800274133606689e-12  3.299999743125414e+00  4.583660595763699e-08 
 1.252799999999998e-07  2.091422709495083e-09  2.137110867911887e-09  3.248287194779209e-10  3.241656248986757e-10  4.999999998364787e+00 -5.667378621520419e-12  3.299999743125413e+00  4.583660618163315e-08 
 1.262799999999998e-07  2.095151692763086e-09  2.141936930069527e-09  3.234593148881970e-10  3.241486315475051e-10  4.999999998371439e+00 -5.800324223747058e-12  3.299999743125413e+00  4.583660688332880e-08 
 1.272799999999998e-07  2.091426059246115e-09  2.137115333473506e-09  3.248283864110135e-10  3.241656248986757e-10  4.999999998364787e+00 -5.667500458739552e-12  3.299999743125413e+00  4.583660665347794e-08 
